timestamp,relative_time_sec,experiment_id,run_id,scenario,label,service,pod,namespace,node,cpu_usage,memory_usage_mb,restart_count,request_rate,error_rate,avg_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,throughput,http_2xx_rate,http_4xx_rate,http_5xx_rate,network_receive_bytes,network_transmit_bytes,fault_type,fault_service,fault_start_time,fault_end_time,fault_phase,anomaly_score,prediction
2026-06-09 14:00:00,0,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.3194,44.4634,0,472.8621,0.001472,4.8044,3.6237,7.1147,8.8061,11.5158,472.6113,472.1662,0.6077,0.0882,520633.5454,411940.1724,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,2.185327,1
2026-06-09 14:00:05,5,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.3049,46.1042,0,482.8016,0.001557,4.6545,3.598,7.5543,8.2787,11.4361,482.3958,482.05,0.6795,0.0721,527356.7737,489754.7181,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.1582437,0
2026-06-09 14:00:10,10,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.3015,46.3853,0,482.8098,0.001059,4.6057,3.4518,7.0947,8.6557,12.216,482.5704,482.2985,0.4319,0.0793,443785.5691,328779.1727,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.13998492,0
2026-06-09 14:00:15,15,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.317,46.8826,0,469.6401,0.001251,4.983,3.9767,8.439,8.7223,13.0212,469.4045,469.0528,0.467,0.1202,560519.4662,472911.977,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.24202368,0
2026-06-09 14:00:20,20,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.2949,45.0074,0,478.1834,0.000791,5.1056,3.595,8.3434,9.8544,13.8081,477.9783,477.8052,0.2574,0.1208,510837.7894,481241.3389,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.7353413,0
2026-06-09 14:00:25,25,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.2931,44.8932,0,473.3251,0.000817,4.9081,3.8962,7.8189,9.9774,11.7726,473.1171,472.9385,0.2914,0.0952,598855.1146,471073.1687,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,1.006609,1
2026-06-09 14:00:30,30,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.3134,45.5561,0,456.2272,0.001126,5.06,3.8609,7.7383,9.3444,14.2578,455.8561,455.7135,0.434,0.0797,407828.8032,458150.591,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.6798699,0
2026-06-09 14:00:35,35,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.2943,47.3624,0,463.2708,0.00148,4.8935,3.9594,7.7248,8.7378,11.951,462.8688,462.5852,0.6641,0.0214,398698.3091,427711.2921,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.6166612,0
2026-06-09 14:00:40,40,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.28,45.9655,0,469.2336,0.001579,5.0333,3.7927,7.3406,10.1259,12.7215,468.8502,468.4927,0.6038,0.1372,415505.8344,305297.5489,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.116158225,0
2026-06-09 14:00:45,45,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.2864,45.4465,0,479.6546,0.001645,4.7103,3.7275,6.9009,8.8422,12.843,479.1863,478.8656,0.7661,0.0229,501218.9192,441953.2511,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.48575887,0
2026-06-09 14:00:50,50,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.2924,45.5494,0,465.1045,0.001358,5.3333,3.9102,8.2082,9.8496,14.912,464.7738,464.4727,0.4967,0.1351,578569.7609,429329.0318,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.11125819,0
2026-06-09 14:00:55,55,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.3054,46.8693,0,478.6171,0.001606,5.0998,3.7948,8.4743,9.6971,12.3699,478.257,477.8483,0.6831,0.0857,464170.9602,483706.1207,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.23799577,0
2026-06-09 14:01:00,60,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.2885,46.0041,0,463.3226,0.001666,4.7362,3.7193,7.1632,9.2856,13.4757,462.8722,462.5508,0.6602,0.1116,500067.2434,443053.222,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.12424866,0
2026-06-09 14:01:05,65,EXP_FAULT_01,RUN_01,pod_kill,1,loadgenerator,loadgenerator-f01-11,online-boutique,node-c,0.3093,46.9062,0,465.0517,0.000258,4.7472,3.7025,7.6691,9.5619,11.2712,464.9757,464.9317,0.1167,0.0034,521813.4933,399514.1539,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.3698853,0
