timestamp,relative_time_sec,experiment_id,run_id,scenario,label,service,pod,namespace,node,cpu_usage,memory_usage_mb,restart_count,request_rate,error_rate,avg_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,throughput,http_2xx_rate,http_4xx_rate,http_5xx_rate,network_receive_bytes,network_transmit_bytes,fault_type,fault_service,fault_start_time,fault_end_time,fault_phase,anomaly_score,prediction
2026-06-09 14:00:00,0,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.3209,26.8238,0,95.8372,0.001598,32.9353,25.8451,50.3341,58.3089,89.0599,95.7727,95.6841,0.1378,0.0154,120814.4219,90901.5306,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.057186555,0
2026-06-09 14:00:05,5,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.3147,27.8107,0,95.791,0.001626,33.9872,26.4217,52.7204,66.9096,94.2892,95.6816,95.6352,0.1402,0.0156,119692.2776,73832.0999,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.041544333,0
2026-06-09 14:00:10,10,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.3373,26.4963,0,95.039,0.001453,34.054,26.117,56.8835,68.0519,95.0426,94.9851,94.9008,0.1209,0.0172,113040.1165,68110.622,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.08216055,0
2026-06-09 14:00:15,15,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.3105,26.632,0,96.8934,0.000838,32.3768,26.0238,51.5852,56.6827,89.8452,96.8586,96.8122,0.0529,0.0283,79559.1551,78509.3688,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.30346403,0
2026-06-09 14:00:20,20,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.3158,26.7467,0,94.3489,0.001407,36.296,27.7247,60.2566,73.9586,89.2923,94.2548,94.2162,0.1005,0.0322,97603.8875,69683.2063,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.038417093,0
2026-06-09 14:00:25,25,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.2968,27.126,0,90.6107,0.000809,31.738,23.5298,52.8394,62.0135,75.2128,90.5635,90.5373,0.0538,0.0195,76619.7465,74991.2058,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.2153604,0
2026-06-09 14:00:30,30,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.3273,26.8644,0,91.4554,0.000625,31.5353,24.9157,51.5077,56.8489,74.9628,91.4189,91.3983,0.0335,0.0236,77631.4588,91793.562,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.0015377419,0
2026-06-09 14:00:35,35,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.313,26.886,0,89.253,0.00041,30.9353,21.7741,45.2535,54.9474,83.4171,89.2367,89.2164,0.0332,0.0035,96285.4707,59066.2414,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.0680169,0
2026-06-09 14:00:40,40,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.3191,27.0021,0,91.2663,0.001072,34.6334,27.7562,51.1783,65.8191,84.3975,91.1968,91.1685,0.0928,0.005,89023.3233,74754.3477,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.02905202,0
2026-06-09 14:00:45,45,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.3403,27.2661,0,90.6107,0.001301,32.4892,25.0659,49.9934,66.5754,76.4314,90.5558,90.4929,0.0926,0.0252,112539.5818,64086.0379,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.16891894,0
2026-06-09 14:00:50,50,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.3156,27.1244,0,89.0637,0.001159,33.5861,26.7335,54.5566,68.402,85.8724,88.9864,88.9605,0.0726,0.0306,76562.8128,81767.5249,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.010326808,0
2026-06-09 14:00:55,55,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.3301,27.5369,0,87.7849,0.000527,32.3939,25.5288,54.3465,56.9357,90.5871,87.7565,87.7386,0.0234,0.0229,73488.5961,80269.7268,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.12724519,0
2026-06-09 14:01:00,60,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.3312,27.2615,0,89.2259,0.001594,34.1319,27.0011,54.6633,60.9543,82.7585,89.1713,89.0836,0.1133,0.0289,98339.2177,70109.9082,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.20009682,0
2026-06-09 14:01:05,65,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.313,26.631,0,85.4896,0.001303,33.9198,23.9865,51.8243,60.5752,84.1021,85.4327,85.3782,0.108,0.0034,72316.9283,62562.7297,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.08678142,0
2026-06-09 14:01:10,70,EXP_FAULT_01,RUN_01,pod_kill,1,adservice,ad-f01-09,online-boutique,node-a,0.3319,27.2487,0,86.7148,0.001555,36.0755,26.768,52.4633,67.3603,93.5884,86.6241,86.58,0.1318,0.0031,79019.5149,74055.2171,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.6407051,1
