timestamp,relative_time_sec,experiment_id,run_id,scenario,label,service,pod,namespace,node,cpu_usage,memory_usage_mb,restart_count,request_rate,error_rate,avg_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,throughput,http_2xx_rate,http_4xx_rate,http_5xx_rate,network_receive_bytes,network_transmit_bytes,fault_type,fault_service,fault_start_time,fault_end_time,fault_phase,anomaly_score,prediction
2026-06-09 14:00:00,0,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4203,66.5963,0,223.9302,0.00129,2.4153,1.7144,3.9316,4.2729,6.6929,223.7201,223.6412,0.2435,0.0454,203575.5815,189164.5343,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.0065851426,0
2026-06-09 14:00:05,5,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.3981,66.1252,0,221.816,0.001552,2.6691,2.1861,4.2006,4.7885,7.4647,221.6286,221.4718,0.2766,0.0676,267345.8707,163298.8585,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.14261097,0
2026-06-09 14:00:10,10,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4197,66.0178,0,213.6272,0.000972,2.1956,1.7247,3.6843,4.1946,5.3284,213.5128,213.4195,0.1893,0.0185,210190.6862,210510.2176,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.048967674,0
2026-06-09 14:00:15,15,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4277,65.3355,0,226.5524,0.001409,2.6257,2.1208,4.0733,4.6152,7.3716,226.3671,226.2331,0.2979,0.0214,276755.6468,179231.1443,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.02674002,0
2026-06-09 14:00:20,20,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4144,65.6838,0,217.8896,0.001153,2.2153,1.6332,3.3283,4.3795,5.2844,217.7681,217.6384,0.2209,0.0303,197636.8877,197437.0135,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.031318046,0
2026-06-09 14:00:25,25,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4265,66.4325,0,214.7011,0.001031,2.4358,1.8104,3.961,4.3169,6.662,214.5375,214.4797,0.1746,0.0468,235333.279,214848.5129,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.1003176,0
2026-06-09 14:00:30,30,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4117,65.1534,0,215.4223,0.001433,2.7019,2.0221,4.1556,4.827,7.634,215.2592,215.1136,0.2582,0.0505,188456.9662,150629.4866,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.03713473,0
2026-06-09 14:00:35,35,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.427,67.1045,0,211.2656,0.000772,1.8869,1.539,2.8653,3.3666,5.0381,211.1645,211.1026,0.1001,0.0629,251314.4694,143674.395,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.06369811,0
2026-06-09 14:00:40,40,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4325,65.9938,0,211.7493,0.000686,2.1099,1.7266,3.2293,3.7629,5.4296,211.6546,211.6042,0.1273,0.0179,254575.8396,169214.7306,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.103747666,0
2026-06-09 14:00:45,45,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4158,66.7346,0,214.7358,0.000795,2.6664,1.9313,4.3796,4.7612,7.396,214.6366,214.5652,0.0971,0.0736,269865.9351,153695.4031,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.022781856,0
2026-06-09 14:00:50,50,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4206,67.9488,0,208.3385,0.000653,2.1676,1.6871,3.612,4.1045,6.1734,208.2748,208.2025,0.1177,0.0184,191455.2699,151851.5936,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.06681073,0
2026-06-09 14:00:55,55,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4253,66.7622,0,216.3898,0.001412,1.9841,1.5132,3.1562,3.4937,4.7722,216.2329,216.0842,0.2333,0.0723,230286.507,181723.7592,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.09173503,0
2026-06-09 14:01:00,60,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4138,66.2232,0,208.2586,0.000959,1.984,1.5524,2.9087,3.7155,5.4606,208.1617,208.0588,0.1576,0.0422,188294.4318,140896.6126,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.033398423,0
2026-06-09 14:01:05,65,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4241,66.9838,0,209.7143,0.001438,2.6943,2.1543,3.9761,5.2851,7.1145,209.5293,209.4128,0.2428,0.0587,190761.2037,196505.4384,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.17386287,0
2026-06-09 14:01:10,70,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4371,67.1986,0,207.6943,0.001675,2.5091,1.8116,3.9844,5.1287,6.0884,207.4787,207.3463,0.3311,0.0168,242979.8166,140107.0316,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.4687848,0
2026-06-09 14:01:15,75,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4093,66.1883,0,209.4186,0.000981,2.2335,1.7216,3.4217,4.3022,5.5547,209.3242,209.2132,0.1642,0.0412,209132.1818,167637.1439,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.02725949,0
2026-06-09 14:01:20,80,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4519,66.1768,0,208.8846,0.001158,2.0573,1.4739,3.0234,3.6534,5.231,208.7274,208.6427,0.2325,0.0093,175268.343,179461.5439,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.34310967,0
2026-06-09 14:01:25,85,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4351,66.024,0,209.7323,0.001455,2.1285,1.7072,3.5455,3.7292,5.0406,209.6243,209.427,0.2645,0.0407,253586.2309,159478.8914,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.1213382,0
2026-06-09 14:01:30,90,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4305,65.605,0,207.7843,0.001651,2.2982,1.8382,3.4404,4.4148,5.5581,207.6407,207.4412,0.2827,0.0605,190591.1193,171055.4324,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.1611422,0
2026-06-09 14:01:35,95,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4097,64.4674,0,215.7815,0.000651,2.8655,2.105,4.7549,5.7878,7.0168,215.6959,215.6411,0.0851,0.0553,232774.2759,161794.9167,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.07523021,0
2026-06-09 14:01:40,100,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.3943,65.9692,0,212.7704,0.001344,1.9333,1.3599,2.9233,3.87,4.5719,212.6287,212.4844,0.2239,0.0621,265506.1331,144911.3879,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.36048457,0
2026-06-09 14:01:45,105,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4314,65.9137,0,215.7917,0.000919,2.8149,2.1869,4.3716,5.3025,7.2746,215.6796,215.5933,0.1681,0.0303,220171.7523,156629.6567,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.3180779,0
2026-06-09 14:01:50,110,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4387,65.8405,0,218.085,0.000994,2.5103,1.9135,4.169,5.0992,6.0331,217.9789,217.8682,0.1759,0.0409,231929.841,173974.2305,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.25222957,0
2026-06-09 14:01:55,115,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4259,67.4946,0,224.1679,0.001243,2.4246,1.8459,3.6122,4.8389,5.9561,223.9708,223.8893,0.2343,0.0443,266623.7428,202599.2319,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.02284359,0
2026-06-09 14:02:00,120,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.404,66.5296,0,223.9686,0.000987,2.5965,1.9991,3.9947,5.0445,6.681,223.8377,223.7476,0.1937,0.0272,186670.2113,151715.733,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.09779097,0
2026-06-09 14:02:05,125,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4298,66.1576,0,230.4666,0.001718,2.4041,1.6862,4.059,4.7803,6.7059,230.2585,230.0708,0.3365,0.0594,206740.6804,219470.7834,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.026542988,0
2026-06-09 14:02:10,130,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4147,66.1445,0,225.9877,0.001204,2.2406,1.6773,3.4772,4.1123,5.5794,225.8685,225.7157,0.2464,0.0256,278630.4976,199044.6058,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.07945575,0
2026-06-09 14:02:15,135,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4192,66.2824,0,229.7597,0.001094,2.483,1.8401,3.9277,4.7345,7.0272,229.5759,229.5083,0.1918,0.0596,284627.1268,217679.5367,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.027674865,0
2026-06-09 14:02:20,140,EXP_FAULT_01,RUN_01,pod_kill,1,redis-cart,redis-cart-f01-10,online-boutique,node-b,0.4374,66.4254,0,231.2487,0.00143,2.5315,2.0108,4.2267,4.9946,6.9323,231.0556,230.9179,0.3058,0.025,191517.4988,173785.5117,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.030408615,0
