timestamp,relative_time_sec,experiment_id,run_id,scenario,label,service,pod,namespace,node,cpu_usage,memory_usage_mb,restart_count,request_rate,error_rate,avg_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,throughput,http_2xx_rate,http_4xx_rate,http_5xx_rate,network_receive_bytes,network_transmit_bytes,fault_type,fault_service,fault_start_time,fault_end_time,fault_phase,anomaly_score,prediction
2026-06-09 14:00:00,0,EXP_FAULT_01,RUN_01,pod_kill,1,checkoutservice,checkout-f01-01,online-boutique,node-b,0.4463,36.5915,0,151.5213,0.000555,48.8106,35.7619,80.6326,87.329,134.4828,151.4847,151.4372,0.068,0.0161,140052.9608,146965.3538,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.33462986,0
2026-06-09 14:00:05,5,EXP_FAULT_01,RUN_01,pod_kill,1,checkoutservice,checkout-f01-01,online-boutique,node-b,0.4505,35.8716,0,146.2452,0.001503,46.5436,33.7648,73.6202,83.613,115.198,146.0972,146.0254,0.2157,0.004,145115.5437,141909.6384,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.44694328,0
2026-06-09 14:00:10,10,EXP_FAULT_01,RUN_01,pod_kill,1,checkoutservice,checkout-f01-01,online-boutique,node-b,0.4621,35.9661,0,148.0745,0.001525,49.7347,39.0031,83.3962,99.8469,140.1715,147.9315,147.8487,0.1981,0.0276,148246.1115,111206.2425,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.076453164,0
2026-06-09 14:00:15,15,EXP_FAULT_01,RUN_01,pod_kill,1,checkoutservice,checkout-f01-01,online-boutique,node-b,0.4538,36.1361,0,143.0232,0.000529,51.9552,41.0784,77.2658,99.3949,129.3311,142.9723,142.9475,0.0655,0.0102,126058.167,117638.3104,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.10433845,0
2026-06-09 14:00:20,20,EXP_FAULT_01,RUN_01,pod_kill,1,checkoutservice,checkout-f01-01,online-boutique,node-b,0.4773,35.6924,0,154.1111,0.000704,51.1848,37.3933,78.949,101.3623,139.325,154.0684,154.0026,0.0814,0.0272,141456.2632,159846.9925,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.11547694,0
2026-06-09 14:00:25,25,EXP_FAULT_01,RUN_01,pod_kill,1,checkoutservice,checkout-f01-01,online-boutique,node-b,0.4714,36.2788,0,153.1818,0.001019,44.6465,33.9825,66.8736,87.2343,117.875,153.0735,153.0257,0.1544,0.0017,149175.2471,139911.546,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,1.6368396,1
2026-06-09 14:00:30,30,EXP_FAULT_01,RUN_01,pod_kill,1,checkoutservice,checkout-f01-01,online-boutique,node-b,0.4285,35.8919,0,151.9551,0.000524,46.7165,37.2324,76.4562,83.8526,120.3037,151.9197,151.8755,0.0617,0.0179,133759.2727,139928.7988,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,1.0962058,1
2026-06-09 14:00:35,35,EXP_FAULT_01,RUN_01,pod_kill,1,checkoutservice,checkout-f01-01,online-boutique,node-b,0.4622,36.359,0,152.3892,0.001485,47.7315,33.6518,77.5942,89.5781,119.8064,152.2589,152.163,0.2097,0.0165,130610.2845,135479.4935,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.5164732,0
2026-06-09 14:00:40,40,EXP_FAULT_01,RUN_01,pod_kill,1,checkoutservice,checkout-f01-01,online-boutique,node-b,0.4829,36.2412,0,158.3759,0.001518,46.6418,33.5116,70.1738,89.187,121.832,158.2307,158.1355,0.2169,0.0235,187373.981,139593.691,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,1.4940631,1
2026-06-09 14:00:45,45,EXP_FAULT_01,RUN_01,pod_kill,1,checkoutservice,checkout-f01-01,online-boutique,node-b,0.4416,35.0977,0,152.3813,0.001299,50.1837,37.4389,79.0854,102.1084,131.1792,152.2365,152.1835,0.1572,0.0406,130718.264,114947.5143,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.53222024,0
