timestamp,relative_time_sec,experiment_id,run_id,scenario,label,service,pod,namespace,node,cpu_usage,memory_usage_mb,restart_count,request_rate,error_rate,avg_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,throughput,http_2xx_rate,http_4xx_rate,http_5xx_rate,network_receive_bytes,network_transmit_bytes,fault_type,fault_service,fault_start_time,fault_end_time,fault_phase,anomaly_score,prediction
2026-06-09 14:00:00,0,EXP_FAULT_01,RUN_01,pod_kill,1,coupon-service,coupon-service-f01-12,online-boutique,node-a,0.4889,49.1351,0,337.1823,0.000601,1.5081,1.1731,2.4346,3.0649,3.838,337.0515,336.9797,0.1323,0.0702,320907.3205,239566.5243,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.033365957,0
2026-06-09 14:00:05,5,EXP_FAULT_01,RUN_01,pod_kill,1,coupon-service,coupon-service-f01-12,online-boutique,node-a,0.494,49.4348,0,335.0727,0.001069,1.2266,0.9668,2.0069,2.3626,3.1336,334.918,334.7146,0.3137,0.0443,311647.8461,246481.3037,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.047891475,0
2026-06-09 14:00:10,10,EXP_FAULT_01,RUN_01,pod_kill,1,coupon-service,coupon-service-f01-12,online-boutique,node-a,0.4827,48.3281,0,328.4429,0.000797,1.3815,1.03,2.2592,2.7756,3.9252,328.3338,328.181,0.1535,0.1083,354472.9469,331517.8515,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.018833207,0
2026-06-09 14:00:15,15,EXP_FAULT_01,RUN_01,pod_kill,1,coupon-service,coupon-service-f01-12,online-boutique,node-a,0.467,50.0679,0,332.2061,0.000864,1.2198,0.932,1.8134,2.1909,3.1968,331.9935,331.9192,0.2196,0.0673,353207.9749,245729.7844,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.03340682,0
2026-06-09 14:00:20,20,EXP_FAULT_01,RUN_01,pod_kill,1,coupon-service,coupon-service-f01-12,online-boutique,node-a,0.4591,48.4549,0,329.6011,0.001112,1.1296,0.8827,1.8715,2.1347,2.9667,329.3594,329.2346,0.2712,0.0953,309318.8589,263954.7324,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.14583443,0
2026-06-09 14:00:25,25,EXP_FAULT_01,RUN_01,pod_kill,1,coupon-service,coupon-service-f01-12,online-boutique,node-a,0.4623,48.3457,0,338.2984,0.000289,1.6655,1.1696,2.7527,3.393,4.3351,338.2614,338.2006,0.0937,0.0041,331782.6666,227177.4112,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.34273678,0
2026-06-09 14:00:30,30,EXP_FAULT_01,RUN_01,pod_kill,1,coupon-service,coupon-service-f01-12,online-boutique,node-a,0.4895,48.2257,0,331.339,0.001321,1.2826,0.9101,2.1689,2.583,3.3721,331.1056,330.9013,0.4157,0.022,311908.2954,300782.6094,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.047606893,0
2026-06-09 14:00:35,35,EXP_FAULT_01,RUN_01,pod_kill,1,coupon-service,coupon-service-f01-12,online-boutique,node-a,0.4815,49.0641,0,328.7539,0.001338,1.0022,0.7836,1.4542,1.9971,2.7231,328.459,328.314,0.3805,0.0594,300898.9994,270687.3857,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.004320744,0
2026-06-09 14:00:40,40,EXP_FAULT_01,RUN_01,pod_kill,1,coupon-service,coupon-service-f01-12,online-boutique,node-a,0.4863,49.0827,0,335.9415,0.001029,0.6436,0.4508,0.9778,1.263,1.678,335.766,335.5959,0.2334,0.1122,424074.7657,289258.686,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.0037642089,0
2026-06-09 14:00:45,45,EXP_FAULT_01,RUN_01,pod_kill,1,coupon-service,coupon-service-f01-12,online-boutique,node-a,0.5007,48.6735,0,334.3881,0.001556,1.3579,0.9536,2.2247,2.3766,3.6984,334.0695,333.8679,0.4257,0.0945,333800.977,223147.6887,pod_kill,coupon-service,2026-06-09 14:05:00,2026-06-09 14:20:00,pre_fault,0.12398119,0
